hpoID,Batch_Size,lr,Dropout_Rate,Weight_Decay_Beta1,Epsilon,FC_Size
595,128,0.0003,0.5,0.95,1e-08,192
596,192,3e-05,0.3,0.95,1e-08,64
597,64,0.0003,0.5,0.9,0.1,128
598,192,0.0003,0.5,0.8,1e-08,192
599,128,0.0003,0.7,0.9,0.1,256
600,64,3e-06,0.3,0.8,1.0,64
601,256,3e-06,0.7,0.8,1e-08,128
602,128,3e-05,0.3,0.8,0.1,128
603,128,0.0003,0.3,0.9,1.0,128
604,192,3e-05,0.3,0.95,1.0,128
605,64,0.0003,0.5,0.9,0.1,192
606,256,3e-06,0.7,0.8,0.1,64
607,256,3e-05,0.3,0.9,1.0,64
608,64,3e-05,0.7,0.95,1e-08,256
609,256,3e-05,0.7,0.95,0.1,256
610,128,3e-06,0.5,0.8,1.0,64
611,256,0.0003,0.3,0.95,0.1,128
612,64,3e-06,0.3,0.95,0.1,192
613,128,0.0003,0.5,0.9,0.1,256
614,128,0.0003,0.5,0.8,1.0,128
615,256,3e-05,0.7,0.9,1e-08,192
616,192,3e-06,0.5,0.95,1e-08,64
617,64,3e-05,0.3,0.8,1e-08,192
618,256,3e-05,0.3,0.9,0.1,256
619,64,3e-05,0.5,0.8,1.0,128
620,64,3e-06,0.5,0.8,0.1,64
621,128,3e-05,0.7,0.8,0.1,256
622,128,3e-05,0.5,0.8,1e-08,192
623,128,0.0003,0.5,0.8,1e-08,256
624,64,3e-05,0.7,0.8,1.0,128
625,128,0.0003,0.7,0.95,1e-08,128
626,256,0.0003,0.3,0.9,0.1,64
627,256,0.0003,0.5,0.95,1e-08,64
628,64,0.0003,0.7,0.8,1.0,256
629,128,0.0003,0.5,0.8,1.0,64
630,64,3e-06,0.5,0.95,0.1,128
631,128,3e-06,0.7,0.95,1e-08,64
632,64,3e-06,0.5,0.8,1e-08,64
633,128,0.0003,0.7,0.8,0.1,64
634,256,3e-05,0.7,0.95,1.0,192
635,256,3e-06,0.3,0.9,1e-08,192
636,64,0.0003,0.3,0.8,1e-08,64
637,256,3e-06,0.5,0.9,0.1,128
638,192,3e-05,0.7,0.95,1e-08,128
639,128,0.0003,0.7,0.8,0.1,192
640,64,3e-06,0.5,0.8,1.0,128
641,256,0.0003,0.3,0.9,1e-08,64
642,256,0.0003,0.3,0.9,1.0,256
643,64,3e-05,0.5,0.8,0.1,128
644,128,3e-06,0.5,0.95,1e-08,192
645,64,3e-05,0.7,0.9,1.0,192
646,256,3e-05,0.5,0.95,1e-08,256
647,256,0.0003,0.5,0.95,1.0,192
648,256,3e-06,0.3,0.8,1.0,128
649,64,3e-05,0.7,0.8,1e-08,64
650,64,3e-06,0.7,0.9,1e-08,256
651,192,3e-05,0.5,0.9,1e-08,64
652,256,0.0003,0.3,0.95,1e-08,64
653,64,3e-05,0.5,0.95,0.1,128
654,256,3e-05,0.7,0.9,0.1,256
655,128,3e-06,0.7,0.9,1e-08,256
656,256,0.0003,0.5,0.9,1e-08,64
657,64,0.0003,0.7,0.8,1.0,256
658,256,3e-05,0.5,0.8,1e-08,64
659,64,3e-05,0.7,0.95,1.0,256
660,192,0.0003,0.5,0.8,1e-08,128
661,128,3e-06,0.7,0.8,1e-08,64
662,256,0.0003,0.5,0.95,0.1,64
663,128,0.0003,0.5,0.95,1e-08,192
664,256,0.0003,0.3,0.95,0.1,128
665,256,3e-06,0.3,0.9,0.1,64
666,192,0.0003,0.7,0.8,1e-08,256
667,256,0.0003,0.3,0.9,1.0,256
668,256,0.0003,0.3,0.95,1e-08,256
669,192,3e-06,0.5,0.9,1e-08,128
670,128,3e-05,0.3,0.9,1e-08,64
671,256,3e-06,0.5,0.8,0.1,192
672,128,3e-05,0.5,0.9,1e-08,128
673,192,3e-06,0.7,0.8,1.0,256
674,64,3e-06,0.5,0.8,1e-08,256
675,64,3e-05,0.3,0.95,1e-08,192
676,128,0.0003,0.5,0.8,1e-08,256
677,192,3e-06,0.7,0.9,0.1,192
678,128,0.0003,0.7,0.9,1e-08,192
679,64,0.0003,0.7,0.9,1e-08,192
680,128,3e-05,0.7,0.95,0.1,192
681,128,3e-06,0.3,0.9,0.1,192
682,256,3e-05,0.5,0.95,1.0,192
683,64,3e-05,0.5,0.8,1.0,192
684,128,3e-05,0.3,0.8,0.1,64
685,128,3e-05,0.3,0.9,1e-08,256
686,128,3e-05,0.3,0.95,0.1,256
687,64,3e-06,0.3,0.8,1e-08,128
688,128,3e-05,0.5,0.95,1e-08,128
689,256,3e-05,0.3,0.9,0.1,128
690,64,3e-05,0.5,0.8,1.0,128
691,64,3e-06,0.7,0.9,1e-08,64
692,64,3e-05,0.3,0.9,1e-08,192
693,256,0.0003,0.5,0.8,1e-08,64
694,64,0.0003,0.3,0.95,0.1,64
695,128,3e-06,0.7,0.8,0.1,256
696,64,0.0003,0.3,0.9,0.1,256
697,128,3e-05,0.7,0.9,1e-08,64
698,192,3e-05,0.3,0.8,0.1,128
699,64,3e-05,0.7,0.9,0.1,128
700,128,3e-05,0.5,0.9,1.0,192
701,192,0.0003,0.5,0.9,1.0,128
702,192,3e-05,0.3,0.95,1.0,256
703,64,3e-06,0.5,0.95,0.1,192
704,128,0.0003,0.5,0.9,1e-08,128
705,128,3e-06,0.7,0.9,1.0,192
706,256,0.0003,0.7,0.9,1e-08,256
707,128,3e-06,0.5,0.95,1e-08,256
708,64,3e-06,0.5,0.9,1.0,128
709,64,0.0003,0.7,0.8,0.1,256
710,64,0.0003,0.5,0.9,1e-08,128
711,64,3e-05,0.5,0.95,1e-08,128
712,256,0.0003,0.7,0.8,1.0,192
713,64,3e-06,0.7,0.95,1.0,192
714,256,3e-06,0.3,0.9,0.1,192
715,128,0.0003,0.5,0.9,1e-08,64
716,128,3e-06,0.3,0.9,1.0,128
717,256,0.0003,0.3,0.9,1e-08,256
718,64,3e-06,0.5,0.95,1.0,64
719,128,0.0003,0.5,0.8,1.0,128
720,256,3e-05,0.5,0.95,0.1,64
721,64,3e-05,0.3,0.8,1.0,128
722,128,0.0003,0.5,0.9,0.1,256
723,64,0.0003,0.5,0.95,0.1,64
724,256,0.0003,0.3,0.95,0.1,256
725,256,0.0003,0.5,0.95,1e-08,192
726,192,0.0003,0.7,0.9,1.0,128
727,192,3e-06,0.5,0.8,1e-08,192
728,256,0.0003,0.7,0.9,0.1,64
729,64,0.0003,0.7,0.95,1e-08,192
730,64,3e-05,0.7,0.95,1e-08,192
731,128,3e-06,0.5,0.9,1e-08,64
732,192,0.0003,0.5,0.95,1.0,192
733,256,0.0003,0.5,0.8,0.1,128
734,64,3e-06,0.7,0.9,1e-08,256
735,64,0.0003,0.7,0.9,0.1,256
736,256,0.0003,0.3,0.8,1e-08,128
737,128,3e-06,0.7,0.8,0.1,64
738,192,0.0003,0.3,0.95,1.0,64
739,64,0.0003,0.7,0.9,1e-08,256
740,256,3e-06,0.5,0.8,1e-08,64
741,256,3e-06,0.5,0.8,1.0,64
742,192,0.0003,0.5,0.95,1e-08,192
743,64,3e-06,0.3,0.95,1.0,128
744,128,0.0003,0.3,0.9,1e-08,64
745,128,3e-06,0.7,0.9,1.0,192
746,192,0.0003,0.5,0.95,1e-08,256
747,256,3e-05,0.3,0.9,1.0,128
748,192,3e-05,0.3,0.9,0.1,256
749,256,3e-06,0.5,0.95,1e-08,128
750,192,0.0003,0.7,0.8,0.1,128
751,192,3e-05,0.7,0.95,0.1,128
752,128,3e-05,0.7,0.95,0.1,128
753,128,0.0003,0.3,0.95,1.0,192
754,192,0.0003,0.5,0.8,1.0,128
755,128,3e-05,0.5,0.8,1.0,192
756,64,3e-05,0.5,0.9,1e-08,64
757,256,0.0003,0.3,0.95,0.1,192
758,256,3e-05,0.5,0.9,0.1,256
759,256,3e-06,0.5,0.95,0.1,64
760,192,3e-06,0.3,0.8,1e-08,256
761,256,0.0003,0.5,0.95,1.0,128
762,128,0.0003,0.7,0.95,1.0,128
763,128,0.0003,0.7,0.95,1.0,256
764,128,3e-06,0.3,0.9,1e-08,128
765,64,3e-05,0.5,0.9,1.0,256
766,256,3e-05,0.7,0.9,0.1,64
767,192,3e-05,0.7,0.8,1.0,192
768,256,3e-06,0.3,0.8,0.1,64
769,256,3e-06,0.5,0.8,1e-08,192
770,128,3e-05,0.3,0.9,1.0,256
771,192,3e-06,0.7,0.95,1.0,64
772,64,3e-06,0.3,0.95,1e-08,256
773,128,0.0003,0.3,0.8,1.0,128
774,128,3e-05,0.3,0.9,1e-08,128
775,64,3e-05,0.3,0.9,1.0,192
776,64,0.0003,0.5,0.8,0.1,128
777,256,0.0003,0.3,0.9,0.1,256
778,256,3e-05,0.5,0.9,1e-08,64
779,128,3e-05,0.3,0.95,1e-08,64
780,256,0.0003,0.7,0.95,1.0,192
781,64,0.0003,0.3,0.95,1.0,128
782,256,0.0003,0.7,0.8,1e-08,256
783,64,3e-06,0.3,0.9,1e-08,256
784,64,0.0003,0.3,0.95,0.1,128
785,128,3e-05,0.3,0.9,0.1,128
786,192,3e-06,0.3,0.9,1e-08,192
787,192,3e-06,0.7,0.8,1e-08,192
788,256,3e-05,0.5,0.95,1e-08,128
789,256,3e-05,0.7,0.95,0.1,128
790,256,3e-06,0.7,0.95,1.0,192
791,128,0.0003,0.3,0.9,0.1,192
792,192,3e-05,0.5,0.9,1e-08,64
793,128,3e-06,0.3,0.9,0.1,128
794,64,0.0003,0.7,0.8,1e-08,192
795,256,3e-05,0.3,0.8,1.0,192
796,64,3e-05,0.7,0.95,0.1,128
797,64,3e-06,0.7,0.8,0.1,256
798,256,3e-05,0.3,0.8,0.1,128
799,256,3e-05,0.7,0.9,1.0,64
800,256,3e-06,0.5,0.95,1.0,192
801,192,0.0003,0.5,0.8,1e-08,192
802,64,3e-05,0.3,0.9,1e-08,256
803,192,3e-06,0.7,0.9,1e-08,128
804,256,3e-05,0.7,0.8,0.1,64
805,192,0.0003,0.7,0.95,1.0,64
806,256,3e-05,0.5,0.9,1e-08,128
807,256,3e-06,0.7,0.9,1e-08,256
808,256,0.0003,0.7,0.8,0.1,192
809,256,3e-06,0.3,0.9,0.1,64
810,64,0.0003,0.3,0.95,0.1,192
811,128,0.0003,0.3,0.95,1e-08,256
812,192,0.0003,0.5,0.95,1.0,128
813,64,3e-05,0.3,0.8,1.0,256
814,128,3e-05,0.3,0.95,1e-08,64
815,256,3e-06,0.5,0.9,0.1,256
816,128,0.0003,0.3,0.95,1e-08,64
817,128,3e-05,0.3,0.95,0.1,192
818,192,3e-06,0.5,0.8,0.1,256
819,64,3e-06,0.7,0.8,1.0,128
820,256,0.0003,0.3,0.9,1.0,192
821,256,0.0003,0.5,0.95,1.0,192
822,192,3e-05,0.7,0.8,1e-08,256
823,256,3e-05,0.5,0.8,0.1,192
824,64,3e-06,0.3,0.8,1.0,256
825,192,3e-05,0.5,0.95,1.0,192
826,128,3e-05,0.3,0.8,1.0,256
827,64,0.0003,0.3,0.8,1e-08,192
828,256,3e-06,0.7,0.95,1e-08,256
829,64,3e-05,0.3,0.8,1e-08,192
830,64,3e-05,0.5,0.9,0.1,128
831,64,3e-06,0.3,0.95,1.0,256
832,128,3e-06,0.5,0.8,0.1,64
833,192,3e-06,0.5,0.8,1e-08,256
834,64,3e-05,0.5,0.8,1.0,128
835,128,3e-06,0.7,0.95,1e-08,64
836,64,0.0003,0.5,0.9,1e-08,128
837,256,3e-06,0.7,0.9,0.1,192
838,192,3e-06,0.7,0.9,0.1,192
839,128,3e-05,0.3,0.8,1e-08,192
840,256,3e-05,0.5,0.95,1e-08,192
841,64,3e-05,0.7,0.9,1.0,128
842,64,0.0003,0.7,0.95,1.0,128
843,128,0.0003,0.3,0.95,1e-08,64
844,128,0.0003,0.3,0.8,0.1,64
845,64,0.0003,0.3,0.8,0.1,192
846,256,3e-06,0.7,0.95,1.0,192
847,128,3e-05,0.7,0.9,0.1,64
848,128,3e-05,0.7,0.9,1.0,256
849,256,0.0003,0.5,0.9,1e-08,192
850,64,0.0003,0.5,0.9,1.0,64
851,64,0.0003,0.3,0.9,1.0,192
852,128,0.0003,0.5,0.9,1e-08,128
853,256,3e-06,0.7,0.95,1e-08,64
854,192,0.0003,0.5,0.95,1.0,64
855,128,3e-06,0.7,0.8,1e-08,256
856,192,0.0003,0.7,0.8,1.0,128
857,64,0.0003,0.5,0.8,0.1,64
858,64,3e-06,0.3,0.95,1.0,256
859,64,3e-06,0.3,0.9,0.1,64
860,64,0.0003,0.5,0.95,1e-08,192
861,256,3e-06,0.7,0.9,0.1,192
862,64,0.0003,0.3,0.9,1e-08,64
863,256,3e-06,0.3,0.8,0.1,64
864,256,3e-06,0.7,0.95,1.0,128
865,64,3e-05,0.7,0.9,1.0,256
866,256,0.0003,0.7,0.8,0.1,192
867,64,3e-05,0.5,0.8,1e-08,192
868,192,3e-06,0.5,0.95,1e-08,256
869,192,3e-06,0.5,0.95,1.0,128
870,64,3e-06,0.7,0.95,1.0,256
871,128,3e-06,0.3,0.9,0.1,256
872,256,0.0003,0.5,0.9,1e-08,192
873,256,3e-05,0.7,0.8,1.0,192
874,256,3e-05,0.5,0.9,1e-08,256
875,128,0.0003,0.5,0.9,0.1,128
876,64,3e-05,0.5,0.8,0.1,128
877,128,3e-06,0.3,0.9,1e-08,256
878,128,3e-05,0.5,0.95,1e-08,64
879,256,0.0003,0.5,0.95,1e-08,192
880,256,3e-06,0.7,0.8,1e-08,192
881,128,3e-05,0.5,0.8,0.1,192
882,256,3e-05,0.5,0.95,1e-08,128
883,64,3e-05,0.3,0.95,0.1,256
884,256,3e-06,0.5,0.9,1.0,128
885,64,0.0003,0.3,0.9,1.0,128
886,128,0.0003,0.5,0.95,0.1,192
887,192,3e-05,0.7,0.9,1e-08,256
888,128,0.0003,0.7,0.95,1.0,64
889,256,0.0003,0.7,0.8,0.1,256
890,192,3e-05,0.7,0.9,1e-08,256
891,64,3e-06,0.5,0.8,0.1,64
892,256,3e-05,0.7,0.8,0.1,128
893,256,3e-05,0.3,0.9,0.1,256
894,192,0.0003,0.3,0.9,1.0,64
895,64,3e-06,0.3,0.8,1.0,64
896,256,0.0003,0.7,0.95,1.0,256
897,256,3e-06,0.7,0.9,1e-08,256
898,128,3e-05,0.3,0.95,1e-08,256
899,128,3e-05,0.5,0.8,1e-08,64
900,64,0.0003,0.3,0.95,1.0,64
901,128,3e-06,0.5,0.9,0.1,64
902,64,0.0003,0.5,0.8,0.1,256
903,64,3e-05,0.7,0.95,0.1,256
904,64,3e-05,0.3,0.95,1.0,192
905,256,3e-05,0.7,0.95,1.0,192
906,64,3e-06,0.7,0.9,0.1,128
907,128,0.0003,0.7,0.95,1.0,128
908,64,0.0003,0.5,0.95,0.1,64
909,256,0.0003,0.3,0.9,1.0,128
910,192,3e-06,0.5,0.8,1e-08,192
911,64,3e-06,0.5,0.9,1e-08,192
912,256,3e-05,0.7,0.8,0.1,64
913,256,3e-06,0.3,0.9,0.1,256
914,64,0.0003,0.7,0.8,1.0,192
915,64,3e-06,0.3,0.95,1.0,256
916,256,0.0003,0.3,0.9,0.1,256
917,192,3e-05,0.3,0.95,1.0,192
918,256,0.0003,0.7,0.9,0.1,128
919,192,3e-05,0.3,0.9,1e-08,64
920,64,0.0003,0.7,0.95,1.0,128
921,256,3e-05,0.5,0.9,0.1,256
922,128,0.0003,0.7,0.95,1e-08,64
923,128,3e-05,0.3,0.9,0.1,256
924,64,0.0003,0.5,0.9,1.0,192
925,128,0.0003,0.3,0.8,1.0,256
926,128,3e-06,0.7,0.8,0.1,256
927,192,0.0003,0.3,0.95,1.0,192
928,256,0.0003,0.3,0.9,1.0,128
929,192,0.0003,0.7,0.8,1.0,128
930,192,3e-06,0.3,0.95,1.0,64
931,64,0.0003,0.7,0.9,0.1,64
932,64,0.0003,0.7,0.8,1e-08,192
933,128,0.0003,0.3,0.9,1.0,192
934,64,3e-06,0.3,0.95,1.0,64
935,256,0.0003,0.7,0.9,1.0,128
936,128,3e-06,0.3,0.95,1.0,64
937,64,3e-06,0.3,0.95,0.1,64
938,256,3e-06,0.5,0.8,1.0,128
939,64,3e-05,0.3,0.9,1.0,256
940,256,3e-05,0.7,0.95,1e-08,128
941,192,3e-05,0.3,0.9,1.0,64
942,64,3e-06,0.3,0.95,1e-08,256
943,64,0.0003,0.3,0.8,1.0,128
944,64,3e-05,0.3,0.95,0.1,64
945,256,3e-06,0.5,0.9,1e-08,256
946,64,3e-05,0.7,0.9,1.0,192
947,128,3e-06,0.7,0.95,1.0,64
948,64,3e-06,0.5,0.9,0.1,192
949,64,3e-06,0.7,0.95,0.1,128
950,256,3e-05,0.7,0.9,1e-08,128
951,128,3e-06,0.7,0.95,0.1,192
952,64,3e-06,0.3,0.95,0.1,64
953,64,0.0003,0.7,0.95,0.1,128
954,256,3e-06,0.5,0.8,1e-08,192
955,64,0.0003,0.3,0.8,1e-08,128
956,192,3e-05,0.7,0.8,0.1,256
957,64,3e-06,0.7,0.95,1.0,128
958,192,0.0003,0.7,0.8,1.0,256
959,128,3e-05,0.7,0.95,0.1,128
960,128,0.0003,0.3,0.95,0.1,128
961,256,3e-05,0.3,0.95,1e-08,256
962,256,3e-06,0.7,0.95,1e-08,128
963,256,3e-06,0.5,0.95,0.1,192
964,256,0.0003,0.5,0.9,0.1,192
965,64,3e-05,0.7,0.9,1.0,192
966,256,3e-06,0.5,0.8,0.1,192
967,64,0.0003,0.7,0.9,1.0,256
968,256,0.0003,0.3,0.8,1.0,256
969,128,3e-05,0.5,0.95,1e-08,256
970,128,0.0003,0.3,0.95,1e-08,256
971,64,0.0003,0.3,0.9,1.0,64
972,128,3e-05,0.3,0.9,1e-08,128
973,64,0.0003,0.3,0.95,1.0,256
974,192,0.0003,0.3,0.95,1.0,128
975,64,0.0003,0.3,0.95,0.1,128
976,64,3e-05,0.7,0.8,0.1,128
977,64,3e-05,0.3,0.95,1.0,128
978,256,3e-06,0.7,0.8,1.0,128
979,64,3e-06,0.7,0.8,1e-08,64
980,256,3e-06,0.7,0.8,0.1,64
981,64,0.0003,0.3,0.8,1e-08,128
982,64,3e-06,0.3,0.95,1e-08,192
983,256,3e-05,0.7,0.9,0.1,64
984,256,0.0003,0.3,0.9,1.0,256
985,256,3e-05,0.3,0.9,1e-08,64
986,192,3e-06,0.5,0.8,0.1,64
987,128,3e-05,0.7,0.95,1e-08,128
988,128,3e-05,0.3,0.95,0.1,128
989,256,3e-05,0.5,0.95,1e-08,128
990,256,3e-06,0.7,0.8,0.1,64
991,192,3e-06,0.3,0.95,0.1,64
992,128,0.0003,0.3,0.8,1e-08,64
993,64,3e-05,0.3,0.8,1e-08,256
994,256,0.0003,0.7,0.8,0.1,64
995,64,0.0003,0.7,0.95,0.1,256
996,256,0.0003,0.7,0.8,1e-08,128
997,64,3e-05,0.5,0.95,0.1,64
998,192,3e-05,0.3,0.8,1.0,256
999,128,0.0003,0.3,0.95,1.0,256
1000,128,0.0003,0.5,0.9,0.1,256
1001,256,3e-06,0.5,0.8,1.0,128
1002,128,3e-06,0.7,0.9,1e-08,128
1003,64,0.0003,0.7,0.95,1e-08,256
1004,64,3e-05,0.3,0.8,1.0,64
1005,256,3e-06,0.5,0.8,1.0,256
1006,256,3e-05,0.7,0.8,0.1,192
1007,256,3e-05,0.7,0.8,0.1,256
1008,64,3e-06,0.5,0.95,1.0,64
1009,256,0.0003,0.7,0.8,0.1,64
1010,256,3e-05,0.7,0.95,1.0,256
1011,128,0.0003,0.3,0.9,1e-08,256
1012,256,3e-05,0.3,0.8,1.0,256
1013,64,0.0003,0.5,0.9,1.0,192
1014,192,0.0003,0.3,0.8,0.1,64
1015,64,3e-06,0.5,0.95,1.0,64
1016,64,3e-05,0.5,0.8,1.0,128
1017,256,0.0003,0.3,0.9,1.0,64
1018,256,3e-06,0.3,0.95,1e-08,64
1019,256,0.0003,0.7,0.95,1.0,256
1020,256,3e-06,0.3,0.8,0.1,64
1021,256,3e-05,0.3,0.9,1.0,192
1022,256,3e-06,0.7,0.8,0.1,256
1023,64,3e-05,0.5,0.95,0.1,64
1024,256,3e-05,0.3,0.8,0.1,64
1025,64,0.0003,0.5,0.8,1e-08,192
1026,256,3e-05,0.3,0.8,1.0,192
1027,256,3e-05,0.5,0.9,1.0,128
1028,192,0.0003,0.5,0.95,1e-08,192
1029,64,3e-06,0.7,0.8,1e-08,256
1030,128,3e-06,0.3,0.8,0.1,256
1031,64,0.0003,0.5,0.9,0.1,64
1032,256,3e-06,0.5,0.95,1e-08,192
1033,256,0.0003,0.7,0.8,1.0,128
1034,64,3e-06,0.5,0.9,1e-08,256
1035,128,3e-05,0.3,0.95,1.0,128
1036,256,3e-05,0.3,0.95,1.0,192
1037,192,3e-05,0.7,0.8,1e-08,128
1038,256,0.0003,0.3,0.9,1.0,256
1039,128,3e-05,0.7,0.95,0.1,64
1040,64,0.0003,0.7,0.95,0.1,128
1041,128,3e-06,0.7,0.8,0.1,64
1042,64,0.0003,0.7,0.95,1.0,128
1043,128,3e-06,0.7,0.8,0.1,192
1044,64,3e-05,0.5,0.95,1e-08,256
1045,128,3e-05,0.5,0.9,1e-08,192
1046,128,0.0003,0.5,0.8,0.1,64
1047,256,0.0003,0.3,0.8,1e-08,64
1048,128,3e-06,0.7,0.9,1.0,128
1049,64,3e-05,0.5,0.95,0.1,256
1050,256,0.0003,0.7,0.9,1e-08,192
1051,192,0.0003,0.3,0.95,0.1,256
1052,128,3e-06,0.3,0.95,1e-08,192
1053,256,3e-06,0.5,0.9,1.0,192
1054,128,3e-05,0.3,0.9,0.1,128
1055,256,0.0003,0.3,0.95,1.0,256
1056,192,3e-05,0.5,0.9,1e-08,192
1057,256,3e-05,0.5,0.9,1.0,128
1058,192,3e-06,0.5,0.8,0.1,128
1059,64,3e-06,0.7,0.9,1.0,64
1060,64,3e-06,0.7,0.9,1e-08,256
1061,64,3e-05,0.7,0.95,0.1,256
1062,64,3e-05,0.3,0.95,0.1,256
1063,64,0.0003,0.3,0.95,1.0,256
1064,64,3e-05,0.7,0.9,1e-08,64
1065,128,3e-05,0.5,0.8,1e-08,192
1066,192,0.0003,0.5,0.8,1.0,64
1067,256,3e-06,0.5,0.9,0.1,64
1068,256,3e-05,0.5,0.95,1e-08,128
1069,128,3e-06,0.7,0.8,0.1,64
1070,64,0.0003,0.5,0.8,1e-08,128
1071,128,3e-06,0.3,0.9,1.0,256
1072,64,3e-06,0.3,0.8,0.1,256
1073,128,0.0003,0.7,0.9,0.1,192
1074,256,0.0003,0.7,0.9,0.1,256
1075,128,3e-05,0.3,0.95,1e-08,128
1076,128,3e-06,0.7,0.9,1e-08,64
1077,64,3e-05,0.5,0.8,1e-08,64
1078,256,3e-05,0.7,0.95,0.1,192
1079,64,0.0003,0.3,0.95,1e-08,256
1080,256,3e-05,0.5,0.9,0.1,64
1081,128,3e-05,0.5,0.8,1.0,128
1082,256,3e-06,0.3,0.9,0.1,64
1083,64,0.0003,0.7,0.9,0.1,64
1084,128,3e-05,0.3,0.95,0.1,192
1085,192,3e-05,0.3,0.95,1e-08,192
1086,64,0.0003,0.5,0.95,0.1,64
1087,256,3e-06,0.7,0.9,1.0,64
1088,64,3e-05,0.3,0.9,1e-08,192
1089,64,3e-05,0.7,0.9,1e-08,128
1090,128,0.0003,0.3,0.9,0.1,64
1091,64,3e-05,0.7,0.8,0.1,128
1092,192,3e-06,0.5,0.95,1e-08,256
1093,64,3e-06,0.3,0.8,1.0,256
1094,128,3e-06,0.5,0.95,1.0,256
1095,192,3e-05,0.3,0.95,1e-08,128
1096,128,3e-05,0.3,0.9,0.1,128
1097,64,3e-05,0.7,0.95,1e-08,192
1098,192,3e-06,0.3,0.95,1.0,256
1099,64,0.0003,0.7,0.8,1.0,64
1100,256,3e-05,0.5,0.8,0.1,256
1101,64,3e-06,0.5,0.95,1e-08,192
1102,256,3e-06,0.3,0.9,0.1,128
1103,192,0.0003,0.7,0.8,0.1,192
1104,256,3e-05,0.7,0.8,0.1,128
1105,128,3e-06,0.7,0.9,1.0,256
1106,128,0.0003,0.3,0.95,1e-08,192
1107,64,3e-06,0.7,0.8,1e-08,256
1108,256,3e-05,0.5,0.9,0.1,64
1109,64,3e-06,0.5,0.8,1e-08,192
1110,64,3e-05,0.5,0.9,1e-08,192
1111,256,0.0003,0.7,0.8,1.0,256
1112,128,3e-05,0.5,0.95,0.1,128
1113,64,3e-06,0.7,0.9,1.0,256
1114,128,0.0003,0.3,0.9,1e-08,128
1115,64,0.0003,0.5,0.9,1.0,128
1116,128,3e-06,0.5,0.8,0.1,64
1117,192,3e-06,0.5,0.95,0.1,128
1118,256,0.0003,0.3,0.8,1e-08,64
1119,64,0.0003,0.5,0.9,0.1,256
1120,128,3e-06,0.7,0.9,0.1,64
1121,128,3e-06,0.7,0.95,1e-08,128
1122,64,0.0003,0.7,0.8,0.1,192
1123,128,3e-05,0.3,0.95,1.0,128
1124,64,3e-06,0.3,0.8,0.1,64
1125,256,0.0003,0.3,0.9,1e-08,192
1126,128,3e-06,0.7,0.95,0.1,128
1127,64,3e-06,0.3,0.9,0.1,256
1128,128,3e-06,0.3,0.8,0.1,256
1129,64,3e-05,0.3,0.95,1.0,128
1130,256,3e-06,0.5,0.9,1.0,256
1131,256,3e-06,0.5,0.9,0.1,128
1132,64,3e-06,0.7,0.8,1e-08,192
1133,128,3e-05,0.7,0.9,0.1,192
1134,64,3e-05,0.7,0.95,0.1,128
1135,192,3e-06,0.5,0.9,1.0,128
1136,128,3e-06,0.7,0.9,0.1,192
1137,192,0.0003,0.5,0.9,1.0,256
1138,256,3e-05,0.3,0.8,1e-08,192
1139,192,0.0003,0.3,0.95,1e-08,64
1140,128,3e-06,0.3,0.8,0.1,64
1141,256,3e-06,0.7,0.95,1e-08,256
1142,192,0.0003,0.7,0.8,0.1,256
1143,64,3e-06,0.3,0.95,1e-08,64
1144,64,3e-05,0.3,0.9,0.1,128
1145,128,3e-05,0.7,0.8,0.1,256
1146,128,0.0003,0.3,0.8,1.0,256
1147,64,0.0003,0.7,0.9,1e-08,256
1148,192,3e-05,0.7,0.9,1.0,64
1149,128,3e-06,0.5,0.9,1.0,128
1150,128,3e-05,0.5,0.9,1e-08,64
1151,64,3e-06,0.7,0.8,1.0,64
1152,256,0.0003,0.7,0.8,0.1,64
1153,64,0.0003,0.3,0.95,1.0,128
1154,128,3e-06,0.5,0.9,0.1,64
1155,256,0.0003,0.3,0.9,0.1,192
1156,128,3e-06,0.7,0.8,0.1,128
1157,128,3e-06,0.5,0.9,0.1,64
1158,192,0.0003,0.5,0.9,0.1,128
1159,128,3e-05,0.3,0.8,1e-08,256
1160,256,3e-05,0.5,0.8,1e-08,256
1161,64,0.0003,0.5,0.9,0.1,192
1162,64,3e-06,0.5,0.9,1e-08,128
1163,64,3e-06,0.5,0.95,1e-08,256
1164,128,3e-06,0.5,0.9,0.1,256
1165,128,3e-06,0.3,0.9,0.1,192
1166,128,3e-06,0.7,0.9,1e-08,256
1167,192,3e-05,0.7,0.9,1e-08,192
1168,64,0.0003,0.3,0.8,1.0,128
1169,64,0.0003,0.5,0.8,1e-08,64
1170,128,3e-06,0.5,0.9,1.0,256
1171,192,3e-05,0.3,0.95,1.0,64
1172,256,3e-06,0.7,0.8,1e-08,128
1173,64,3e-05,0.3,0.95,1.0,192
1174,256,3e-06,0.7,0.95,0.1,256
1175,256,3e-06,0.7,0.8,1e-08,64
1176,128,3e-05,0.5,0.8,1.0,128
1177,192,3e-05,0.3,0.9,1e-08,256
1178,64,3e-06,0.7,0.9,0.1,256
1179,192,3e-06,0.5,0.8,0.1,192
1180,128,3e-05,0.3,0.95,1e-08,128
1181,64,3e-06,0.5,0.95,1.0,128
1182,256,3e-06,0.5,0.9,1e-08,128
1183,256,0.0003,0.5,0.9,1.0,192
